professor,course,comment,date
Michael Runtz,BIOL1902,"This is by far the most interesting and BEST prof I've ever had at Carleton, but this class is definitely not a ""bird"" course.  It requires you to memorize a LOT of material and attend/watch all lectures! Probably only going to end up with a C and I actually tried/ put in a lot of work! Don't use this as an average booster.",2010-12-19 09:53:35
Michael Runtz,BIOL1902,Amazing prof! extremely funny. Material is very interesting. He loves his job and of course NATURE! Exams are straight forward and easy. One thing I wasn't so comfortable with in his class was how sometimes he'd randomly pick on someone to answer a question. Pretty awkward!,2010-12-12 00:38:37
Michael Runtz,BIOL1902,great!,2010-11-16 15:51:29
Michael Runtz,BIOL1902,This man is wonderful! He's got a sense of humor like no other. Highly recommended. He's so engaging!,2010-11-12 15:46:25
Michael Runtz,BIOL1902,"This guy is ""wild by nature!""     Keep on rockin' in the free world Dr. Runtz!",2010-09-10 20:10:28
Michael Runtz,NATURHIST,Amazing class! This guy rules!,2010-08-18 18:02:01
Michael Runtz,BIOL1902,Best class ever! (This is coming from an business student.. out of my element) He made it really fun and exciting... Highly recommended A++++++++         Plus he brings frogs (live) to class and picks up porcupines (roadkill) so you can go to his car and look at them. haha :),2010-07-28 23:50:07
Michael Runtz,BIOL1902,"I'm not surprised there are so many positive comments for Runtz. He'll probably never read this but I wish he would because he's the most fantastic professor I've ever had and I encourage any potential Natural History students to take his course(s). Brilliant, wonderful, funny, passionate, amazing professor.",2010-07-11 01:38:56
Michael Runtz,BIO1902,I love Runtz. He should get an A++++++ for being the best prof at Carleton. Who would have thought animals and plants could be so interesting. Loved the class.,2010-07-04 00:25:19
Michael Runtz,BIOL1902,"A fantastic elective.  Excellent lectures by the most passionate prof I've had.  This course will give you a new appreciation of nature and the life it sustains.  Very rewarding.  YOu've got to study for the exams, but it's all MC and very easy if you're prepared.",2010-06-30 18:20:40
Michael Runtz,BIOL1902,"This class had too much useless information and too many bugs and insect names that you had to commit to memory. I found the classes themselves interesting but studying for the exams was brutal as I did not care about the material in the slightest. As a science student, this class was wasting time that could've been used studying for other courses",2010-06-19 08:21:09
Michael Runtz,BIOL2903,"I had this prof. Biol 1902 & 2903. The most interesting course you can take. Great Prof, informative and facinating. He's really funny and makes class really fun. Best class, life learning experience.",2010-05-08 13:25:18
Michael Runtz,PSYC1902,"Amazing professor! I'm a third year student and I needed to complete my science requirements, I dreaded taking biology but heard good things about this professor. Well what do you know? The most entertaining, engaging, interesting, an enthusiastic professor I've had. You will laugh all lecture, when studying, and during the exam.Take the course!!!!",2010-05-03 09:21:03
Michael Runtz,BIOL1902,"Just to add to the list of positive reviews, I concurr that Professor Runtz's Natural History courses are incredibly informative and entertaining to boot. By far his classes have been my favourite amongst those that I've taken thus far, as a third year student. HIGHLY RECOMMENDED!",2010-04-26 11:05:34
Michael Runtz,BIOL1903,"Do profs really get any better than this?! Thank you professor Runtz for making class so much fun. I remember a student brought him a weird bird carcass that had been consumed in a particular way...it was indicative of a particular phenomenon...anyway, he was so thrilled and brought it in to show the class. Hilarious! and so full of knowledge!",2010-04-15 19:51:19
Michael Runtz,BIO1902,"There should be more profs like Runtz! He steals your attention with his enthusiasm! Keeps things interesting and fun, I insist that you take one of his courses, you'll love him!",2010-04-05 00:51:25
Michael Runtz,BIOL1902,I was told that most students take this class to simply boost their GPA. So I gave it a shot and I actually enjoy what is being taught. Professor Runtz is hilarious and genuinely cares about his students.,2010-01-20 19:53:29
Michael Runtz,BIOL1902,"First time taking a CUTV class, and on Natural History I thought it was going to be boring as hell. However after the first week, it quickly became my favorite class! I never knew so much about plants and animals and Micheal is an absolutely amazing prof-very strong passion for teaching. Would love to take another class with him in the future! :)",2010-01-13 15:07:02
Michael Runtz,BIOL1902,"He is so enthusiastic about his topic, it is absolutely infectious! I plan to take more biology and ecology y courses because of him. Classes are not mandatory, but why would you want to miss it!? BEST Prof I have EVER had!",2009-10-29 17:08:50
Michael Runtz,BIOL1902,"An absolutely fantastic prof, whose passion for the subject is downright infectious. He's very funny and had me laughing during most lectures. Exams are fair, and it's hard not to do well because Prof. Runtz's teaching style makes the content so easy to grasp. I would recommend this course to anyone, no matter their major.",2009-04-22 20:29:25
Michael Runtz,BIOL2903,"This professor is highly knowledgeable and passionate about what he teaches. His lecture material is very interesting, and his teaching style is great because he mixes in a bit of humor during his class. Although the course content is not difficult, there is a lot to remember. If your memory is horrid, like mine, skip this one.If not study daily.",2009-04-20 13:14:19
Michael Runtz,BIOL1902,"Extremely engaging and awesome professor. While he does expect you to learn things, he is an excellent teacher. I really enjoyed his BIOL1902/1903 classes.",2009-03-28 18:24:37
Michael Runtz,BIOL1902,If you're intimidated because this is a biology course- DON'T BE.  Runtz makes everything so easy to learn and his is the only lecture I religiously watched on time every week because it's so interesting.  His exams are easy if you watch the lectures and remember the names of the animals/plants.  I wish he taught every subject!,2009-03-17 19:34:59
Michael Runtz,BIOL1902,I <3 Michael Runtz. He is hilarious and even had me laughing out loud at some points. He is so passionate about what it teaches which makes it hard not to be interested in what he is saying. He is fair with his tests and exams as long as you go to class you will be fine. He is a brilliant man. Best professor at Carleton!,2009-03-17 16:55:55
Michael Runtz,BIOL1902,"I finished this course 2 years ago and I still find myself watching when it comes on tv just because of how interesting this man is.  He is the supreme example of how a professor should be: humble, entertaining, so clear, and very fair.  Just watch the class- it's like stand up comedy but you learn so much.",2009-02-02 15:10:47
Michael Runtz,BIOL1902,this is the most interesting class i have ever taken!! Best teacher i've ever had and i remember everything that he taught us it is so damn interesting! Definately a popular class,2009-01-07 10:52:43
Michael Runtz,BIOL1902,"Oh my god. Mike is by far the best prof I've had. Before taking this class I was dreading as to how I was going to survive but I ended up loving every class and quite honestly I was sad when the term ended. No textbooks but it's very important to attend or watch the classes cuz not everything he says will be in his notes. overall, BEST class ever!",2008-12-26 11:54:43
Michael Runtz,BIOL1902,This was an amazing class! What an adventure it was! Runtz never fails to capture the class' attention and keep you entertained. If you have the ability to take  this class as an elective DO IT! Not only is it highly interesting it is also low on course work which is a nice break... plus I could watch that man for hours...,2008-12-18 16:00:21
Michael Runtz,BIOL1902,"amazing teacher, although his exams seem a bit tough because the wording seems much different then when he is actually desribing the sibject. Best teacher ive ever had! very charismatic and has great charm...if only i was in his age range!!...wonder who his ex wife is hmmm haha",2008-12-05 13:33:27
Michael Runtz,BIOL1903,"My favourite prof at Carleton as of yet (I'm in 3rd year)!!!  I could watch his lectures all day long!!!  If you're looking for a great experience, a class where you WILL learn and do well no matter what you're studying at Carleton, then take this course.  It will probably be the most useful course you take!!!  WOO HOO PROF RUNTZ!!!",2008-12-04 16:02:12
Michael Runtz,BIOL1902,Michael Runtz is the best professor I have EVER had. He makes learning fun and I had no problems studying for his exams becuase the material was so interesting. His letures are so awesome and he is HILARIOUS!!! I laughed out loud while writing my exams becuase he leaves funny jokes throughout the questions. I highly recommend this class to anyone,2008-12-04 15:07:17
Michael Runtz,BIOL1902,The best professor I have had at Carleton. Absolutely hilarious. You'll never want to miss a class!,2008-11-23 22:51:20
Michael Runtz,BIOLBIOL,This is a perfect example of what a professor should be - PASSIONATE about their work. It's the only way students really get engaged and actually have fun learning! (as nerdy as that may sound) There is never a dull moment in his class and he is extremely hilarious. I recommend this class to anyone who is interested in having a fantastic prof.,2008-11-19 03:01:29
Michael Runtz,BIOL1902,"this man is a genius! he is the best prof you will ever have, and its the most interesting and informative class you will ever take! tells awesome jokes too",2008-11-05 22:54:50
Michael Runtz,BIOL1902,"Hilarious. Easy to become interested in his classes. Always brought in props (ie. half eaten birds, live bugs) -keeps things interesting.",2008-06-18 16:53:42
Michael Runtz,BIOL1902,Excellent class and prof!  Took both sections BIOL1902/1903,2008-04-27 16:04:07
Michael Runtz,BIOL1902,"Best prof ever, enthusiastic, funny and excellent teaching. I have never gone into an exam and sat down to read it over and laugh.. at the jokes ""which animal gives the least amount of  time into raising its young"" ""d) brittany spears"" LOL! god i love that prof.",2008-04-24 11:42:58
Michael Runtz,BIOL1902,"the very best professor ever. hilarious, interesting and so enthusiastic! loved every lecture.",2008-04-23 19:03:39
Michael Runtz,BIOL190,All ways brings things to show us to really get it and make it interesting. Great photos. Really exciting class. I actually jumped out of bed for the 8:30 am classes. If you every take a class with him consider yourself lucky. took 1902 and 1903,2008-04-20 17:22:33
Michael Runtz,BIOL1903,AMAZING TEACHER!,2008-02-28 21:19:05
Michael Runtz,BIOL1903,"Mike is an AMAZING teacher, made me enjoy coming to class and waking up for 8:30am! Interesting information, and his jokes are the icing to the cake! Wish he taught all my classes!!!",2008-02-27 16:25:15
Michael Runtz,BIOL1902,"amazing professor, made the material interesting even if you didn't think it could be!",2008-01-05 17:35:01
Michael Runtz,BIOL1902,"LOVE LOVE LOVE this class, Best class there is at Carleton, Mike's classes were the only reason I enjoyed Carleton...Anyone would be lucky to be in his class!!",2007-12-17 02:50:53
Michael Runtz,BIOL1902,"So Amazing, I loved Mike's class and he was so great outside of class as well. Anyone would be lucky to be in his class. Very knowledgeable in his field and engaging with his students. I would take any class that he taught, I wish there were more profs in my program like him",2007-12-17 02:41:32
Michael Runtz,BIOL1902,"He's hillarious!! I really enjoyed this class, i learned so much even though i didnt really expect to. I have a whole new appreciation for natural history. The midterm and final weren't  hard but i find some of the questions were worded confusingly. Overall, great class. Take it!!",2007-12-16 19:56:22
Michael Runtz,BIOL4500,"He's very entertaining and precise about his teachings. However, I disagree with the way he marks his tests and essay. I was greatly disappointed and discouraged. I suggest to anyone taking this course if you don't absolutly love birds don't take it. I don't think you should rate a prof based on his teaching style and assume he's a great teacher.",2007-12-14 18:23:14
Michael Runtz,BIOL1903,"A really great professor, interested in what he's teaching, enthusiastic, and funny. His enthusiasm and passion for natural history makes learning the material easy, while the material is also entertaining and fasinating in itself",2007-12-13 10:54:04
Michael Runtz,BIOL1902,AWESOME. I say this class is easy only because he makes it so easy to understand and care about what he's saying. Everyone should take this class! I wish we had profs like this in my program :(,2007-12-09 18:09:49
Michael Runtz,BIOL1902,"He is amazing! The best prof I have ever had! He is passionate about his work and about teaching, always willing to help, and is crystal clear with material. He is so enjoyable to have as a prof, the lectures are fantastic! I would recommend him to anyone from any background! :D Great guy!",2007-12-08 21:26:38
Michael Runtz,BIOL1902,"For being a psych major and having no interest in the sciences, Runtz makes this class exciting!  He is very clear in notes, lectures and what the expectations of students will be.  Plus his humour is more than funny and I particularily enjoyed his remarks about forgetting to take medication!!  A must take class for any CU student!",2007-12-05 13:56:42
Michael Runtz,BIO1902,motivating and clear!!!,2007-09-18 18:57:19
Michael Runtz,BIOL1903,"Even though he is a great professor, this class is brutal.  Take 1902 with him for sure, but 1903 is really hard... :(",2007-09-02 02:03:23
Michael Runtz,BIOL1902,This class is awesome.  He is a great professor.,2007-09-02 02:02:18
Michael Runtz,BIO1903,"such a hard class. midterm was a killer and final was very wordy/tricky/confusing. He is a great guy, amazing prof...but this class is brutal. Try to avoid it. 1902 is good though!!",2007-09-01 19:20:14
Michael Runtz,BIOLXXXX,"I took Ornithology and Natural History (both). There is a reason why the later are the most taken course in Carleton History... Mike Runtz. Whatever year, whatever program, take one of his courses. Even the textbooks alone are amazing. I hope to take one of his courses again when I return to Ottawa as they are by far the greatest offered at carleto",2007-08-25 08:27:12
Michael Runtz,FNA001,"An excellent prof in both the classes I took. Keeps things interesting, and I think about him whenever I go camping.",2007-07-31 13:28:32
Michael Runtz,BIO1902,"best prof ever, for realz.",2007-07-12 14:15:12
Michael Runtz,BIOL4500,"I took BIOL 4500 AND BIOL 4501 with him. He was amazing! I wish all my professors were like him. He was passionate, hilarious and fair. He did a lot for his students and overall a great guy. I'm taking BIOL 1903 just cause he's teaching it.",2007-07-11 13:32:33
Michael Runtz,BIOL1902,I loved this class!  Michael is very passionate and hilarious which makes the course so much more interesting than it already is!  A lot of things to remember  and there are only 2 exams that make up the mark so you have to be as passionate as him to do well.  I wish there were more classes w/ him  that ARTS students could take.,2007-06-26 15:17:00
Michael Runtz,BIOL1902,"You learn so much! Exams are detailed and long, but humourous. Take the in-class if you can its like going to an informative stand up comedy show 2 times a week! He makes it come alive b/c he loves what he does. Excellent teacher. Negative: numerous tech setbacks resulted in not getting to see all of his pictures and movies, not his fault though",2007-06-25 19:29:16
Michael Runtz,BIOL1902,"GREAT GREAT PROF!! He is halarious and clearly loves his job and is passionate about nature.  I took the VOD class, but I wished I could have been there in person! Exams are halarious as he adds in funny answers to choose from, difficult though.  You wil probably laugh during your exam!",2007-06-24 20:37:30
Michael Runtz,BIOL1009,"One of the top teachers I've had in uni, he's passionate and fascinating. Any student with even a remote interest in nature will love Natural History. If anything, his course should include a bit more real biology and I believe that he could convey it no problem. Students and profs can learn a lot from Runtzy he's the bomb.",2007-05-01 11:49:34
Michael Runtz,BIOL190,Professor Runtz is by far the most entertaining professor I've come across at Carleton. Encouraging and spontaneous he keeps everything interesting.  Where things go downhill is when you are expected to know every species of animal/plant in Ontario and distinguish between otherwise monotonous material. Exam=HARD. You MUST be solid on the material,2007-04-15 00:09:47
Michael Runtz,BIOL1902,The best professor ever! This course was so interesting I looked forward every class! He's very passionate about what he's teaching which makes the course interesting to us students. Though his exams are all multiple choice questions you have to memorize a lot of details to do well.,2007-01-10 15:31:23
Michael Runtz,BIO1902,loved him!Amazing person/professor! He is soooo helpful and will spend as much time as needed to help his students understand something. Take this class! If only more profs were like him!,2007-01-07 00:26:28
Michael Runtz,BIOL1902,"RUNTZ RULEZ, so good. take this course if you need an elective. even if you aren't a nature person, you will be after you take this course it's fantastic. every lecture is like a nature documentary",2006-12-24 22:29:51
Michael Runtz,BIOL1902,"Amazing class, amazing prof, most fun I've had at University thus far.  Provides notes on WebCT.  Go to class!! You don't want to miss it!",2006-12-22 15:11:19
Michael Runtz,BIOL1902,"Interesting guy, very passionate and funny....my only complaint is that he doesn't provide any notes, and talks fast...tests on everything, even little itty bitty examples, so you need to write everything down; if you're not a good notetaker, don't take the class!",2006-12-14 09:58:41
Michael Runtz,BIOL1902,its like watchin the discovery channel. fun and entertaining.,2006-12-11 23:32:55
Michael Runtz,BIOL1902,amazing guy!!!  greatest teacher ever.  Lectures are so filled with props and craziness that it is impossible to fail.,2006-12-11 14:50:04
Michael Runtz,BIO1902,"awesome, i encourage anyone to take this class, you won't regret it.",2006-10-21 04:27:21
Michael Runtz,BIO1903,best professor ever.,2006-10-03 18:28:20
Michael Runtz,BIOL1902,"Best guy ever! Not only is he funny, he is also nice and helpful. You will never forget his class or what you learn from it. One of the best profs I've had at carleton.",2006-09-03 13:24:18
Michael Runtz,ORNITHOLOGY,Very wacky.  Lots of fun.,2006-07-28 13:10:35
Michael Runtz,BIO1903,"This class is so interesting! I've actually found that I'm learning something. All my other classes in University have been so boring. I can actually say I've come out of University with more than a diploma! His crazy personality makes him easy to relate to. He's so knowledgable, and a total hunk",2006-01-17 12:39:12
Michael Runtz,BIOL1001,Brilliant Professor.,2006-01-04 16:08:27
Michael Runtz,BIO19021903,"One of Carleton's best teachers!! His passion for nature is what makes this class mesmerizing and unforgetable. I learnt and retained more information from that class than any other in university. I have a new outlook on the environment because of him. What a fun class to be in. I wish he taught more classes, I would enroll in a heart beat.",2006-01-01 15:39:11
Michael Runtz,BIO,"He's the crocodile hunter of Ontario. Very enthusiastic, this man can make anything interesting.",2005-11-22 18:58:30
Michael Runtz,BIOL1902,"VERY interesting and engaging professor, held my interest for the entire 3 hours.  Very passionate about his topic and feeds the interest of students as well.  Gets really excited when presenting a topic allowing the lecture material to be especially interesting, not just dry fact spouting. A favourite here at Carleton.",2005-10-25 22:53:23
Michael Runtz,BIOL1902,Amazing class! I learned so much from him that even a couple of months later I'm still spouting off info from that class. Probably one of the funniest and interesting profs I've ever had.,2005-10-17 19:08:37
Michael Runtz,BIOL19021903,An intriguing individual with a profound appreciation of life. Makes you want to escape the urban sprawl. His wacky yet marked enthusiasm is infectious. Consider him Paul Hogan of the North. His photos are worthy of the covers of National Geographic. Light courses (100% M/C exams) with tons of intriguing material and great old-school videos.,2005-10-17 15:54:16
Michael Runtz,NATURALHISTORY,Probably the most famous Prof at Carleton.  Michael is a true gem.  His teaching style is terrific and his photography work brilliant.  He will make you laugh and make you look at the environment around you in a whole new way.  Bees balls explode!!!,2005-09-13 14:46:01
Michael Runtz,BIOL1902,"I took this class on ITV and it was so entertaining that my whole family would watch it with me.  He will make you laugh your ass off, become interested in the stuff like the seed dispersal of plants, and look at the world around you differently. Thanks professor Runtz.",2005-05-03 11:56:59
Michael Runtz,BIOL1902,Best professor in his field..knowledgable..funny..and great to his students..read the material and one should do well,2005-04-28 23:03:08
Michael Runtz,BIOL19021903,"Not a single bad thing to say about this prof. He's passionate about his stuff, shows tons of photos, makes every single aspect of the course interesting and he's really funny too!",2005-04-15 20:48:59
Michael Runtz,BIO19021903,"Awesome, hilarious prof! Always energetic and excited about the material he teaches, and he seems to really care about how well his students do; always willing to help. My favourite teacher for sure. 1902 was an easy class but 1903 was difficult.. but it doesn't really matte since it was so interest",2005-04-14 20:23:58
Michael Runtz,1902,"Great class, easy A....but so interesting if you like animals and/or nature.  Great prof....funniest guy ever!",2005-04-11 20:42:28
Michael Runtz,BIOL19021903,my fav prof,2005-04-06 11:17:20
Michael Runtz,NATHIS100,Very dynamic teacher with unwavering passion for natural history which radiates in his teachings.  He has been called the Indiana Jones of Canada/Ontario,2005-04-01 09:46:58
Michael Runtz,19021903,"He's insane, there is never a dull moment. Great guy, and he always makes you laugh!",2005-03-31 09:53:01
Michael Runtz,BIO19031904,Amazing! Totally hilrious.,2005-03-22 16:30:56
Michael Runtz,BIO19021903,"Mike is awsome! Even if you have no intesrest in the subject, he makes it intersting. Although he may seem a bit odd at times, the man knows his stuff and does a great job and teaching and developing interest in his students.",2005-02-16 21:48:20
Michael Runtz,BIO19021903,Best prof ever!!!!,2005-01-19 14:43:31
Michael Runtz,BIOL1902,"This class turned out to be the best and most interesting class I'v taken. He is funny entertaining, and overall awesome prof. TAKE THIS COURSE! YOU'LL ENJOY IT! no technology skills needed, you'll know what i mean when you take the class.",2005-01-11 19:26:03
Michael Runtz,BIO4501,"Greatest prof I've ever had.  I convince all my friends to watch his ITV classes and his show, ""Wild by Nature"" which airs at various times in the wee hours of the morning on the Green Channel.  Mike is an incredibly intelligent and entertaining man.  Carleton students are lucky to have him.",2005-01-04 12:05:53
Michael Runtz,1902,"What a wonderfully crazy man! In his first class, he presumptuously claims that it will change the way you think...and he's right. He is lighthearted, but do not take this course unless you are prepared to respect it. He puts in a lot of effort to make it fun, but only if you reciprocate.",2004-12-14 22:36:15
Michael Runtz,BIOL19021903,"After you graduate, this is the instructor you'll miss!  A natural teacher, I'd love to go on taking his courses year after year.  His love of nature is infectious.  He's not as much of a mess as he pretends, or he'd never make it out in the wilderness before dawn!",2004-12-13 23:38:22
Michael Runtz,BIO1902,"this is the most fun class I have ever taken at this school, I'm in the arts program and thought I'd be bored in any science course but this proff makes this topic so interesting. Hes also one of the only proffesors thats entertaining even on ITV. I would recomend this course to anybody",2004-12-11 13:26:32
Michael Runtz,BIOL1902,"This is the most amazing prof I've ever had, and I'm in third year. He loves his stuff, knows his stuff, and imparts his material in such an interesting way.  I want to go live in the bush now.  And bring him with me...for educational purposes of course.  Seriously, this guy knows everything!",2004-12-02 15:18:36
Michael Runtz,BIO45004501,"Awesome professor, very enthusiastic about birds. Has a great teaching style, is very interesting to listen to, and makes a great effort to incorporate nature into the lect./lab. Also a very amusing course to take, he can identify birds from a mile away but still can't figure out how to use the VCR.",2004-12-02 14:13:41
Michael Runtz,BIOL4500,"Make sure you take a spelling course prior to this class.   Mike really gets into his lectures, which are hilairously entertaining and enjoyable.  The material does end up being slightly scattered (as do the overheads) Definately a recommended course.",2004-12-02 14:09:46
Michael Runtz,BIOL,very impressed with enthusiasm and knowledge and sooooo funny,2004-11-05 23:10:14
Michael Runtz,BIOL1903,"His enthusiasm made this class so enjoyable! Best class to take if you're an asts student needing science credits, you won't regret it!",2004-10-29 20:35:30
Michael Runtz,BIOL1902,"I watch his lectures online, and I'm not even taking his class, let alone in that program at all! What a funny guy...",2004-10-13 22:53:24
Michael Runtz,NATHIST,"Amazing prof, totally funny. Exams were funny too.",2004-09-23 22:28:24
Michael Runtz,BIONATHIS,"pretty good. scatter brain is right. kinda all over the map. If your no good a multiple choice you will do poorly. THe stuff interesting though and he loves what he teaches, which makes a class so much better. I liked him",2004-08-15 13:11:53
Michael Runtz,BIOL1902,"One of the best classes I ever took.  He's hilarious!!  A bit of a scatterbrain, but it's totaly worth it.",2004-07-30 15:18:11
Michael Runtz,BIOLOGY,"Awesome! Loves nature. Very explanatory. Probably a pothead - and it shows through his randomness, scatterbrain, and just plain hillarity. If you have a chance - get this guy. He's like an ITV celebrity.",2004-07-14 13:04:37
Michael Runtz,1902,You class is the best one I have taken at Carleton.,2004-04-19 11:29:23
Michael Runtz,BIOL1902,He is just the best ever.  So excited about nature and passes on his love of it.  I hope all his students are taking his advice and visiting Algonquin Park!  Self-deprecating and just fun.  Not that easy unless you can memorize a million factoids quickly.,2004-04-19 09:48:24
Michael Runtz,61192,Maybe he got better in four years. He sucked in his first year though.,2004-04-18 13:25:28
Michael Runtz,19011902,"This is one of the rare courses that is enjoyable on ITV (but still better in person). Uses his own slides & years of experience. This course is fantastic - a nature-lover's dream. It's like the best episodes of the nature channel, with witty commentary.",2004-03-31 20:46:49
Michael Runtz,BIOL1902,This man loves his job!  I learned so much about natural history and I loved each and every class.  The only problem is that he has absolutely no idea of how to work a VCR.,2004-03-29 21:47:01
Michael Runtz,BIOL1901,"awsome prof.  lots of fun, interesting material and easy A!",2004-03-15 16:39:03
Michael Runtz,BIOL211,great prof!,2004-02-13 21:49:50
Michael Runtz,61192,Wanna****yourself laughing!  Take any of his classes.  He once microwaved a baby racoon!  By accident of course!!!!!,2004-02-12 15:04:00
Michael Runtz,BIOL1902,I LOVE THIS GUY!!!! He loves nature and makes everyone else care too. Really funny and scatterbrained in a cute way. His intermittant environmental rants really make you think about the damage we do to the earth. Awesome teacher!!!,2004-02-11 13:15:51
Michael Runtz,1903,"What a teacher should be like. Take his class, it's a must. Some other profs at Carleton should take his class, to learn how a real teacher teaches. Your books rock!!! nature rules!!",2004-02-07 13:55:36
Michael Runtz,1902,White Chris Rock!,2004-02-07 12:22:41
Michael Runtz,NATURALHIS,So enthusiastic which makes the class so much more interesting.,2003-12-14 19:29:04
Michael Runtz,BIOL1902,"Great teacher!!! Going to take all of his classes. Greatest teacher Carleton has. He teaches so well, I didn't have to study to get a 90!!!",2003-12-12 10:46:20
Michael Runtz,BIO1902,rockin,2003-10-31 19:44:08
Michael Runtz,61192,Best teacher ever!!!!!,2003-10-17 08:54:32
Michael Runtz,61192,He loves what he does and shows it!  His classes are very interesting and often hilarious.  The exam was very fair as well.  Take this course if you have the chance!!,2003-09-16 13:05:23
Michael Runtz,BIO4901,It's great to have a prof that's so enthusiastic about his area of study!  He actually made me care about what I was learning!,2003-07-13 12:01:29
Michael Runtz,61492,"Very funny and enthusiastic teacher.  Does his best to make sure that everyone does well.  If you put in the effort, you are guaranteed a good mark.",2003-06-25 14:11:27
Michael Runtz,61192,"I've never known someone to be so knowledgeable, intriguing and DAMN sexy for his age!!!!!",2003-02-27 23:35:03
Michael Runtz,61192193,The North American version of Steve Irwin (crocodile hunter)..very entertaining!,2003-01-14 23:01:32
Michael Runtz,BIO192,funny guy,2002-12-11 01:27:07
John Rogers,3509,Now that I work full time I like to look back and feel nostalgic about this class. Can't believe we went through this meat grinder. Fun times.,2022-08-22 23:58:35
John Rogers,ELEC2501,"Good knowledge, half decent explanations, cut-throat marking. Avoid",2021-10-20 22:34:26
John Rogers,ELEC2501,John Rogers has been the worst professor since we moved online. He maintains limited to no communication with students during the semester and oversees all the major exams which are unfair and brutal. How can everyone including the faculty know how bad this class is and still force us to take it.,2021-04-23 01:08:41
John Rogers,ELEC2501,"I really enjoyed having Dr. Rogers as my professor for ELEC2501. The lectures were very succinct and concise. I was able to learn many useful techniques and strong fundamentals for circuit analysis that are helping me even now in ELEC2507. If you attend office hours and do the problem sets, you will have no trouble during the midterms and FE.",2021-01-28 02:58:47
John Rogers,ELEC2501,Worst professor I have ever had. Just a walking failure at his job.,2021-01-26 08:18:01
John Rogers,ELEC2501,He does not know how to do current divider,2021-01-25 06:11:24
John Rogers,ELEC2501,I do not recommend him at all. He does not have the characteristics of a teacher. Do not take this course in the fall if he is teaching it. He will be making the tests and the exams even if you have a different Prof.,2021-01-16 20:46:57
John Rogers,ELEC2501,One of the cruelest individuals to ever become a professor I think. Why become a professor if you hold your students in such contempt. So bad at his job that the faculty forced to give out make up finals because he cant resist failing students.,2021-01-13 21:06:19
John Rogers,ELEC2501,"I went in to the exam with a B+ came out with an F, such a cruel human being, no mercy at all despite the fact were in a pandemic. He takes over the course no matter whos your prof and unless he quits teaching this class you cant avoid him",2021-01-13 02:26:37
John Rogers,ELEC2501,"Exam and midterms do not reflect the difficulty of quizzes that are tested throughout the course. When they say they give part marks, they give barely part marks. Even if you do the correct approach to solving the problem, but do not have the correct values, they give you barely any part marks. Just avoid this man at ALL COSTS.",2021-01-12 17:58:54
John Rogers,ELEC2501,Failed half of second years when I took this course. Asks weird things on exam that I never learnt in class. Avoid him pls.,2021-01-12 15:12:58
John Rogers,ELEC2501,Really bad prof. Lectures are just him talking about notes that someone else prepared of equation derivations and one or two examples. Exam was the hardest one I've written in uni. You need to teach yourself most of the content out of the textbook (which is pretty bad on its own) or rely heavily on your ta to pull you through.,2021-01-10 18:15:38
John Rogers,ELEC2501,I don't know. This man gets off from making students miserable. Goes out of his way to fail as many students as possible to satisfy some morbid ego he has. That's the only reason I can think of for why he desires to make exams brutal and record lectures in a clock shop. Sets a pass requirement on the final to ENSURE he fails half the class.,2021-01-10 00:06:48
John Rogers,ELEC2607,Horrible,2021-01-09 23:26:57
John Rogers,ELEC2501,"Sets the exams to fail students. Midterm averages were 40% and 35% because you can get a max of .25 marks for procedure. Final was 8 questions in 1:30 even though quizzes were 3 questions in 1:00, and had tricky twists on every question. I had an 11.9 CGPA including my other classes this semester but likely got 25% on the final, failing with > 50%.",2020-12-18 06:51:57
John Rogers,ELEC2501,"25 min lecture time on average, few example, 0 explaination, record video in a clock shop, the background noise is loud and distractibg. You won't learn anything from him, all your effort and time will become joke when he designs his unsolvable final exam.",2020-12-15 19:21:42
John Rogers,ELEC2501,Horrible Prof. Very difficult exams that deviate from the lectures and course content. Unfair use of untaught methods on exams. He is rude and doesn't provide students with adequate feedback.,2020-12-15 04:28:03
John Rogers,ELEC2501,Grades very harshly and questions are of very difficult levels. He does not waive marks or lenient in grading. His classes are not good either as his explanation is not clear and disrupted with clocks ticking.,2020-12-15 04:00:49
John Rogers,ELEC2607,"Harsh grader, bad explainer and makes difficult questions",2020-12-14 22:08:59
John Rogers,ELEC2501,I wish I took this class in summer actually,2020-12-14 21:59:10
John Rogers,ELEC2501,Treats every student as if they are all destined to become horrible engineers. Provided no office hours and would constantly get irritated with the amount of emails students send him. His awful pre recorded lectures feature background clocks in his home ringing every 5 minutes. Avoid this man at all costs.,2020-12-14 04:16:12
John Rogers,ELEC2501,worst prof every. that's it.... that's all i have to say,2020-12-11 22:04:04
John Rogers,ELEC2501,he's very rude and has a sassy attitude and thinks his class is our world and it's funny how he removes himself from the teaching evaluation. That alone just says a lot about him as a teacher.,2020-11-28 15:27:42
John Rogers,ELEC2501,So stubborn and rude,2020-11-27 21:09:22
John Rogers,ELEC25013509,Not a good Prof. Always has problems with students no matter what course he is teaching.,2020-11-26 19:31:53
John Rogers,ELEC2501,The worst,2020-11-24 05:42:49
John Rogers,ELEC2501,Why is this guy even a professor when he doesn't realize that students have 4 other courses to focus on besides his course.,2020-11-17 16:43:17
